1,2
1,4
2,1
2,3
2,6
3,2
3,8
4,1
4,5
4,9
5,4
5,6
5,10
6,5
6,2
6,7
6,11
7,6
7,8
7,12
8,3
8,7
8,13
9,4
9,10
9,15
10,9
10,11
10,5
10,16
11,10
11,6
11,17
11,12
12,11
12,7
12,13
12,18
13,12
13,14
13,8
13,19
14,13
14,21
15,16
15,9
16,15
16,10
16,17
17,16
17,11
17,18
18,17
18,12
18,19
19,18
19,13
19,20
20,19
20,22
20,21
21,20
21,14
21,23
22,20
23,21
23,24
24,23
